2025-08-18 17:51:46,453 | INFO     | RawGeometry.Station_6 | Logger initialized for RawGeometry Station_6
2025-08-18 17:51:46,456 | INFO     | RawGeometry.Station_6 | Reading DXF file: \\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\n_sections\blade\Station_6.dxf
2025-08-18 17:51:46,517 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,519 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,520 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,522 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,523 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,528 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,529 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,531 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,532 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,534 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,536 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,537 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,539 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,541 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,542 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,544 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,545 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,546 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,548 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,549 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-08-18 17:51:46,551 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
