RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_8_h3,3.0,377.63044391483027,149.52487101395954,0.001790000000421332,-0.005709999999980785,4182.931087192705,116794.78950210952,10069.647160770865,120977.72058930222,-84.93026015220381,117688.12128513717,3289.599304165058,11469.151471130812,3.3281803743326903,17.586452144023397
Station_8_h0.75,0.75,377.63044391483066,149.52487101395954,0.0017900000004209078,-0.005709999999980533,4182.9310871927055,116794.78950210952,10069.647160770855,120977.72058930222,-84.93026015220383,117688.12128513715,3289.5993041650654,11468.769057084937,3.3281803743326885,17.58645214402339
Station_8_h0.1875,0.1875,377.63044391482987,149.52487101395954,0.001790000000426888,-0.005709999999981262,4182.931087192707,116794.78950210928,10069.647160770848,120977.72058930199,-84.93026015220381,117688.12128513692,3289.5993041650654,11464.453784975602,3.328180374332693,17.58645214402339
