2025-07-31 13:32:49,454 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-07-31 13:32:49,454 | INFO     | RawGeometry.Station_14 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_14.dxf
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed ARC entity with 100 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,475 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,477 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,477 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,477 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,477 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,477 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,478 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,478 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,478 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,478 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,478 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,479 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
