RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_4_h3,3.0,943.3629499464038,233.29041810633842,0.003769999999974025,-0.010319999999707112,47697.80579496359,691158.1469301244,133594.62874213888,738855.952725088,-78.72495626397294,717792.4801257637,21063.472599324305,73487.23835373577,7.110658028609436,27.06757245623827
Station_4_h0.75,0.75,943.3629499464021,233.29041810633842,0.0037699999999789183,-0.010319999999707459,47697.805794963715,691158.1469301255,133594.6287421389,738855.9527250893,-78.72495626397296,717792.4801257649,21063.47259932448,73446.32187841332,7.110658028609451,27.067572456238317
Station_4_h0.1875,0.1875,943.3629499464028,233.29041810633842,0.0037700000000151237,-0.010319999999722138,47697.80579496358,691158.1469301217,133594.62874213824,738855.9527250853,-78.72495626397296,717792.4801257609,21063.47259932448,73421.2447111673,7.110658028609438,27.06757245623823
