2025-07-31 13:38:19,056 | INFO     | RawGeometry.Station_6 | Logger initialized for RawGeometry Station_6
2025-07-31 13:38:19,056 | INFO     | RawGeometry.Station_6 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_6.dxf
2025-07-31 13:38:19,072 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,072 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,073 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,075 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,076 | DEBUG    | RawGeometry.Station_6 | Parsed ARC entity with 100 points
2025-07-31 13:38:19,077 | DEBUG    | RawGeometry.Station_6 | Parsed ARC entity with 100 points
2025-07-31 13:38:19,077 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,077 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,077 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,077 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed ARC entity with 100 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,078 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed ARC entity with 100 points
2025-07-31 13:38:19,079 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,080 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,080 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,080 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
2025-07-31 13:38:19,080 | DEBUG    | RawGeometry.Station_6 | Parsed LINE entity with 50 points
