2025-08-18 17:51:41,869 | INFO     | RawGeometry.Station_4 | Logger initialized for RawGeometry Station_4
2025-08-18 17:51:41,873 | INFO     | RawGeometry.Station_4 | Reading DXF file: \\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\n_sections\blade\Station_4.dxf
2025-08-18 17:51:41,914 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,915 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,916 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,917 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,918 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,921 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,922 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,923 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,924 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,925 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,927 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,929 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,930 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,932 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,933 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,934 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,935 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,937 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,939 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,942 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,944 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,947 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,949 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,952 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,954 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,955 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,958 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,962 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-08-18 17:51:41,964 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,966 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,968 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,969 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,972 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,974 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,976 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,978 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,979 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,996 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:41,998 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,000 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-08-18 17:51:42,002 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,003 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,005 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,007 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,009 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,010 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,012 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,014 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,016 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,018 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,019 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-08-18 17:51:42,022 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-08-18 17:51:42,023 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
