2025-08-18 17:51:55,570 | INFO     | RawGeometry.Station_10 | Logger initialized for RawGeometry Station_10
2025-08-18 17:51:55,573 | INFO     | RawGeometry.Station_10 | Reading DXF file: \\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\n_sections\blade\Station_10.dxf
2025-08-18 17:51:55,626 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,628 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,629 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,631 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,632 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,635 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,636 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,637 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,639 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,640 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,641 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,642 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,643 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,645 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,646 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,648 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,649 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,651 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,653 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,654 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,656 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,658 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,660 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,663 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,666 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,668 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,670 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,672 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,674 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,676 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,679 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,681 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,683 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,685 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,687 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,688 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,691 | DEBUG    | RawGeometry.Station_10 | Parsed ARC entity with 100 points
2025-08-18 17:51:55,692 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,694 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,696 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,698 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,699 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-08-18 17:51:55,701 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
