2025-07-31 13:43:30,765 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-07-31 13:43:30,775 | INFO     | RawGeometry.Station_14 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_14.dxf
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed ARC entity with 100 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,796 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,805 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,810 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,810 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,810 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,810 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,810 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:43:30,812 | INFO     | RawGeometry.Station_14 | Extraction complete: 52 entities, 2650 total points.
