r/R [-],Cx [mm],Cy [mm],Cz [mm],B [deg],filename
0.125,7.012230765068873,7.254846041485229,0.0,34.1104050834199,sec_000_r0.125.dxf
0.12516353240299005,7.020999886348234,7.263897229039757,0.13082592239195556,34.11032098795283,sec_001_r0.125.dxf
0.1259250789687839,7.063048670712207,7.306761413473403,0.7400631750270475,34.10781596600926,sec_002_r0.126.dxf
0.12754921787596318,7.158991144452512,7.402026584911255,2.0393743007704606,34.092394859261375,sec_003_r0.128.dxf
0.13023303689568128,7.334244629846382,7.5708035674302945,4.186429516544937,34.045438159549356,sec_004_r0.130.dxf
0.13414173924024045,7.663079059583029,7.847640618869609,7.3133913921922815,33.8178981376263,sec_005_r0.134.dxf
0.13942055397452432,7.962337213133567,7.954078227162058,11.536443179619383,33.106439029561685,sec_006_r0.139.dxf
0.14620063741100958,8.281879065864862,7.967564295457178,16.960509928807586,32.02802928189158,sec_007_r0.146.dxf
0.15460252700108498,8.629520570500725,7.915455342733707,23.68202160086791,30.664872656080096,sec_008_r0.155.dxf
0.1647383739265796,8.999275463290802,7.807522942621279,31.790699141263616,29.080174639326277,sec_009_r0.165.dxf
0.17671348646890547,9.39043751189273,7.656124658162454,41.370789175124294,27.326900613154848,sec_010_r0.177.dxf
0.19062745023576175,9.767386800065394,7.448876549943237,52.50196018860932,25.46630474463643,sec_011_r0.191.dxf
0.2065749720308222,10.081558306534268,7.140701149588101,65.25997762465768,23.445859259533737,sec_012_r0.207.dxf
0.22464653444649235,10.300484281230219,6.730876833036054,79.7172275571938,21.29887703792915,sec_013_r0.225.dxf
0.24492891583041662,10.403940688093584,6.258108367471546,95.94313266433322,19.1636364892599,sec_014_r0.245.dxf
0.2675056115027833,10.374464845133778,5.7504182571829965,114.00448920222655,17.135149337412656,sec_015_r0.268.dxf
0.2924571806618005,10.206200616677336,5.226103344706398,133.96574452944031,15.250967293846053,sec_016_r0.292.dxf
0.3198615361435728,9.893439504162446,4.696368795704775,155.8892289148582,13.529639832958589,sec_017_r0.320.dxf
0.34979418941448903,9.449781820740636,4.1725921502205106,179.83535153159113,11.960233453866664,sec_018_r0.350.dxf
0.3823284599246904,8.893253084255896,3.6710869844690444,205.86276793975222,10.56674123622717,sec_019_r0.382.dxf
0.4175356556876947,8.32186573268633,3.219389570154863,234.02852455015565,9.285585908775989,sec_020_r0.418.dxf
0.45548523033842664,7.761776311174829,2.8181481021688923,264.38818427074125,8.091132141017114,sec_021_r0.455.dxf
0.4962449207495185,7.226009948408984,2.4680723766490353,296.9959365996147,6.9939748843679235,sec_022_r0.496.dxf
0.5398808684182941,6.718914132772814,2.163750827525251,331.9046947346352,5.986740737889557,sec_023_r0.540.dxf
0.5864577271847787,6.244711542287893,1.9009026974795804,369.1661817478229,5.0665235995154445,sec_024_r0.586.dxf
0.6360387593438735,5.803493093684356,1.6741199255978578,408.83100747509883,4.227308459850981,sec_025_r0.636.dxf
0.6886859218308291,5.392185978037355,1.4777528435444505,450.9487374646632,3.462044497661798,sec_026_r0.689.dxf
0.7444599438590562,5.006304978257351,1.3060771472677826,495.5679550872449,2.7579495746687037,sec_027_r0.744.dxf
0.8034203971523062,4.64633590014265,1.15653811917895,542.7363177218449,2.1138359022556155,sec_028_r0.803.dxf
0.8656257597242107,4.303586653361689,1.0237479983659064,592.5006077793686,1.5171323610542988,sec_029_r0.866.dxf
0.9311334740060296,3.9543765950046055,0.8988693962598368,644.9067792048237,0.9424671067246955,sec_030_r0.931.dxf
1.0,3.5287782625663255,0.7616428675146368,700.0,0.315909961538458,sec_031_r1.000.dxf
