2025-08-12 00:37:09,823 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-08-12 00:37:09,824 | INFO     | RawGeometry.Station_14 | Reading DXF file: C:\Users\samea\Desktop\geometry_tools\n_sections\blade\Station_14.dxf
2025-08-12 00:37:09,863 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,864 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,864 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,865 | DEBUG    | RawGeometry.Station_14 | Parsed ARC entity with 100 points
2025-08-12 00:37:09,865 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,865 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,866 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,866 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,867 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,867 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,867 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,868 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,868 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,869 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,869 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,869 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,870 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-12 00:37:09,870 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
