2025-07-31 13:32:22,629 | INFO     | RawGeometry.Station_2 | Logger initialized for RawGeometry Station_2
2025-07-31 13:32:22,629 | INFO     | RawGeometry.Station_2 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_2.dxf
2025-07-31 13:32:22,647 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,647 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,648 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,649 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,650 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,651 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,652 | DEBUG    | RawGeometry.Station_2 | Parsed ARC entity with 100 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed ARC entity with 100 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed ARC entity with 100 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed ARC entity with 100 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,653 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed ARC entity with 100 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
2025-07-31 13:32:22,654 | DEBUG    | RawGeometry.Station_2 | Parsed LINE entity with 50 points
