RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_14_h3,3.0,174.43991695305084,88.207708800178,0.8469999996184168,-2.4300000001186377,406.97679880929667,15759.68720429839,262.25541998491303,16166.664003107688,-89.0216524421656,15764.165752131625,402.4982509760633,1536.4528891546465,1.5274320181479168,9.50497242125455
Station_14_h0.75,0.75,174.43991695305084,88.207708800178,0.8469999996184168,-2.4300000001186377,406.97679880929667,15759.68720429839,262.25541998491303,16166.664003107688,-89.0216524421656,15764.165752131625,402.4982509760633,1536.4528891546465,1.5274320181479168,9.50497242125455
Station_14_h0.1875,0.1875,174.43991695305084,88.207708800178,0.8469999996184168,-2.4300000001186377,406.97679880929667,15759.68720429839,262.25541998491303,16166.664003107688,-89.0216524421656,15764.165752131625,402.4982509760633,1536.4528891546465,1.5274320181479168,9.50497242125455
