2025-07-31 13:38:12,165 | INFO     | RawGeometry.Station_4 | Logger initialized for RawGeometry Station_4
2025-07-31 13:38:12,176 | INFO     | RawGeometry.Station_4 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_4.dxf
2025-07-31 13:38:12,191 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,192 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,192 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,192 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,192 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,193 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,195 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-07-31 13:38:12,197 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,199 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,200 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed LINE entity with 50 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
2025-07-31 13:38:12,201 | DEBUG    | RawGeometry.Station_4 | Parsed ARC entity with 100 points
