2025-07-31 13:32:44,765 | INFO     | RawGeometry.Station_12 | Logger initialized for RawGeometry Station_12
2025-07-31 13:32:44,765 | INFO     | RawGeometry.Station_12 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_12.dxf
2025-07-31 13:32:44,788 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,790 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,790 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,790 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,791 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,791 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,791 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,791 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,792 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,792 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,792 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,792 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,793 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,794 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,795 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,796 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,796 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,796 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,796 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,797 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,797 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,797 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,797 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,797 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,798 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,799 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:32:44,800 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:32:44,800 | INFO     | RawGeometry.Station_12 | Extraction complete: 46 entities, 2600 total points.
