2025-08-18 17:52:05,245 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-08-18 17:52:05,247 | INFO     | RawGeometry.Station_14 | Reading DXF file: \\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\n_sections\blade\Station_14.dxf
2025-08-18 17:52:05,298 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,300 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,301 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,303 | DEBUG    | RawGeometry.Station_14 | Parsed ARC entity with 100 points
2025-08-18 17:52:05,305 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,306 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,309 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,310 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,312 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,313 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,314 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,316 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,317 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,318 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,320 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,321 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,322 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,324 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,325 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
