RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_2_h3,3.0,1435.9437296867645,285.12470901949615,5.849999999890214,-9.410000000423134,193203.00812212503,1491634.6043645258,454564.6334102438,1684837.6124866507,-72.50062661866379,1634952.8171712707,49884.79531538006,172849.17330259725,11.599472275917465,32.2301639136723
Station_2_h0.75,0.75,1435.9437296867645,285.12470901949615,5.849999999890214,-9.410000000423134,193203.00812212503,1491634.6043645258,454564.6334102438,1684837.6124866507,-72.50062661866379,1634952.8171712707,49884.79531538006,172849.17330259725,11.599472275917465,32.2301639136723
Station_2_h0.1875,0.1875,1435.9437296867645,285.12470901949615,5.849999999890214,-9.410000000423134,193203.00812212503,1491634.6043645258,454564.6334102438,1684837.6124866507,-72.50062661866379,1634952.8171712707,49884.79531538006,172849.17330259725,11.599472275917465,32.2301639136723
