RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_14_h3,3.0,174.43991695488768,88.20770880005357,0.8470000002993906,-2.4299999999043687,415.34959080128766,15751.314412481557,444.1315708199706,16166.664003282845,-88.34255842545357,15764.165752293282,402.49825098956285,1536.4529550783654,1.5430640662463058,9.502447189348683
Station_14_h0.75,0.75,174.43991695488768,88.20770880005357,0.8470000002993906,-2.4299999999043687,415.34959080128766,15751.314412481557,444.1315708199706,16166.664003282845,-88.34255842545357,15764.165752293282,402.49825098956285,1536.4529550783654,1.5430640662463058,9.502447189348683
Station_14_h0.1875,0.1875,174.43991695488768,88.20770880005357,0.8470000002993906,-2.4299999999043687,415.34959080128766,15751.314412481557,444.1315708199706,16166.664003282845,-88.34255842545357,15764.165752293282,402.49825098956285,1536.4529550783654,1.5430640662463058,9.502447189348683
