r/R [-],Cx [mm],Cy [mm],Cz [mm],B [deg],filename
0.5669191919191919,6.436086168781994,2.004546592594253,353.53535353535347,5.435593328974943,sec_050_r0.567.dxf
0.5757575757575759,6.347611384738901,1.95622376326108,360.6060606060607,5.26456037281966,sec_051_r0.576.dxf
0.5845959595959597,6.262651516506565,1.9104830417177459,367.6767676767677,5.101008688949792,sec_052_r0.585.dxf
0.5934343434343434,6.179051057787055,1.8660878157651355,374.74747474747466,4.940608138391457,sec_053_r0.593.dxf
0.6022727272727273,6.097453663280041,1.8233454726226808,381.81818181818176,4.784618478519861,sec_054_r0.602.dxf
0.6111111111111112,6.018319371680743,1.7824498543763567,388.8888888888888,4.633915387081816,sec_055_r0.611.dxf
0.619949494949495,5.94014195996129,1.7425677103142232,395.9595959595959,4.485460855100019,sec_056_r0.620.dxf
0.6287878787878788,5.864789645954685,1.7046318315924252,403.03030303030295,4.342952599331436,sec_057_r0.629.dxf
0.6376262626262627,5.790486719697901,1.6676899350477716,410.1010101010101,4.202842104285986,sec_058_r0.638.dxf
0.6464646464646465,5.718060063235595,1.6321339003634716,417.1717171717172,4.066764946463071,sec_059_r0.646.dxf
0.6553030303030303,5.647246747644887,1.5978331858462849,424.24242424242425,3.934511024578679,sec_060_r0.655.dxf
0.6641414141414143,5.577305654638453,1.564371836766879,431.31313131313135,3.804383568202033,sec_061_r0.664.dxf
0.672979797979798,5.509603701637782,1.5323728138787651,438.38383838383834,3.678886149127901,sec_062_r0.673.dxf
0.6818181818181819,5.442782011456949,1.501149964687436,445.45454545454544,3.5553263202963583,sec_063_r0.682.dxf
0.6906565656565657,5.377689579682433,1.4710861294098905,452.52525252525254,3.4353443092093925,sec_064_r0.691.dxf
0.6994949494949495,5.313938229456716,1.4419769645348093,459.5959595959596,3.3182138893959685,sec_065_r0.699.dxf
0.7083333333333334,5.251093901155132,1.413598782839264,466.6666666666667,3.203057801459523,sec_066_r0.708.dxf
0.7171717171717172,5.1900107011507,1.386324240603502,473.7373737373736,3.091510019556824,sec_067_r0.717.dxf
0.7260101010101011,5.12942889207592,1.3595618671690892,480.8080808080807,2.9811438274770237,sec_068_r0.726.dxf
0.7348484848484849,5.069716554881834,1.3334734977053897,487.8787878787878,2.8727305597422546,sec_069_r0.735.dxf
0.7436868686868687,5.0113251928025075,1.3082342692444942,494.9494949494949,2.7670205171304403,sec_070_r0.744.dxf
0.7525252525252526,4.9539731765886,1.283702250418853,502.020202020202,2.6634593215538493,sec_071_r0.753.dxf
0.7613636363636364,4.898428186720319,1.2601935358888914,509.09090909090907,2.5635003273186214,sec_072_r0.761.dxf
0.7702020202020203,4.843736680290165,1.2372789690021153,516.1616161616163,2.4653329980165624,sec_073_r0.770.dxf
0.7790404040404041,4.789921267283754,1.2149575873734941,523.2323232323233,2.3690045293658644,sec_074_r0.779.dxf
0.787878787878788,4.737339459432386,1.1933732040709655,530.3030303030303,2.275250843791243,sec_075_r0.788.dxf
0.7967171717171717,4.685322918214621,1.1722357000506494,537.3737373737373,2.1828283531272548,sec_076_r0.797.dxf
0.8055555555555556,4.634002061264253,1.1515960815484312,544.4444444444443,2.092038762417003,sec_077_r0.806.dxf
0.8143939393939394,4.583678209731947,1.1315571401514768,551.5151515151515,2.003319975492095,sec_078_r0.814.dxf
0.8232323232323233,4.534012429349479,1.111976116345123,558.5858585858587,1.9160964473741107,sec_079_r0.823.dxf
0.8320707070707072,4.484934522703024,1.0928221625021313,565.6565656565657,1.8302966982652809,sec_080_r0.832.dxf
0.8409090909090909,4.436439051003086,1.0740873542052851,572.7272727272727,1.7459272963158656,sec_081_r0.841.dxf
0.8497474747474748,4.388544961082844,1.0557681541729325,579.7979797979798,1.6629749931186844,sec_082_r0.850.dxf
0.8585858585858587,4.341088503397014,1.037809804053735,586.8686868686868,1.5813317096283872,sec_083_r0.859.dxf
0.8674242424242424,4.29403825972477,1.0201868062558526,593.9393939393939,1.5008430962420782,sec_084_r0.867.dxf
0.8762626262626263,4.247260189856753,1.0028509754288857,601.010101010101,1.4213639247061978,sec_085_r0.876.dxf
0.8851010101010102,4.200668939904714,0.9857746339283722,608.0808080808081,1.342848685771337,sec_086_r0.885.dxf
0.893939393939394,4.154161808164683,0.9689239557209287,615.1515151515152,1.26521527443487,sec_087_r0.894.dxf
0.9027777777777778,4.10753694289979,0.9522250368327768,622.2222222222223,1.1881433130616668,sec_088_r0.903.dxf
0.9116161616161618,4.060588613876122,0.9356225396585982,629.2929292929293,1.1115422110758735,sec_089_r0.912.dxf
0.9204545454545455,4.013139673491285,0.9190538257369061,636.3636363636364,1.035113470696762,sec_090_r0.920.dxf
0.9292929292929293,3.964640137448557,0.9023685015442243,643.4343434343433,0.9584902368425544,sec_091_r0.929.dxf
0.9381313131313133,3.914715071991952,0.8854532521115437,650.5050505050506,0.8812083057341796,sec_092_r0.938.dxf
0.946969696969697,3.862461506497398,0.8680545332703602,657.5757575757576,0.8024429480342699,sec_093_r0.947.dxf
0.9558080808080809,3.80726579625404,0.8500073950046882,664.6464646464647,0.7215873934255608,sec_094_r0.956.dxf
0.9646464646464648,3.751654023127363,0.8320158552668173,671.7171717171717,0.6404519070481365,sec_095_r0.965.dxf
0.9734848484848485,3.6959990436298344,0.814183546842119,678.7878787878788,0.5593164206707153,sec_096_r0.973.dxf
0.9823232323232324,3.6403011972484647,0.7965105558584915,685.8585858585858,0.4781809342932927,sec_097_r0.982.dxf
0.9911616161616162,3.5845608236273008,0.7789969678016061,692.929292929293,0.39704544791586965,sec_098_r0.991.dxf
1.0,3.5287782625663255,0.7616428675146368,700.0,0.315909961538458,sec_099_r1.000.dxf
