station_idx,name,rR,zL,c,beta_deg,dxf_path,x_cp,y_cp,P,A,xmin,xmax,ymin,ymax,n_vertices
12,,0.23106060606060608,0.12121212121212113,0.14641286559959457,20.590444193397765,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_012_r0.231.dxf,-0.12268955936490755,0.517644601229934,300.98570588555185,2040.2800025999488,-45.51824402945012,92.04404224353537,-18.72277518101183,34.786130356228696,721
13,,0.23989898989898992,0.13131313131313122,0.14552441623024018,19.667767572426598,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_013_r0.240.dxf,-0.11425949419237469,0.4575757587758975,299.15929152310093,2015.5938428585305,-45.49219462953804,92.01669971999426,-17.966650544699043,33.102520133032016,721
14,,0.24873737373737376,0.14141414141414135,0.144418636927137,18.801287394474574,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_014_r0.249.dxf,-0.10651127376728908,0.45576164896377946,296.8861049234455,1985.078907365379,-45.36946065930333,91.79099202413923,-17.233633167273616,31.470933755719404,721
15,,0.25757575757575757,0.15151515151515138,0.14317313469184834,17.98669839428471,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_015_r0.258.dxf,-0.0996827388382826,0.4017811761579839,294.32568533234485,1950.986924704899,-45.17736897156324,91.42168021851239,-16.532547123165696,29.906790524164638,721
16,,0.26641414141414144,0.16161616161616155,0.14176476332251875,17.22406874612794,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_016_r0.266.dxf,-0.09339832732080566,0.3991074045715095,291.430450347286,1912.7926123569737,-44.909706044262975,90.89728703737997,-15.860634325706561,28.408911198943255,721
17,,0.2752525252525253,0.17171717171717168,0.1402781412466446,16.50469017730411,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_017_r0.275.dxf,-0.08788692892948546,0.35318382068396836,288.37435283113115,1872.8857992036224,-44.597158362307525,90.27942173883805,-15.222749469109328,26.982919213766486,721
18,,0.28409090909090906,0.18181818181818168,0.13858758309879946,15.840762393256313,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_018_r0.284.dxf,-0.08277874770773508,0.3499101234787414,284.8990172765271,1828.0157503244923,-44.19810504897265,89.4847019245574,-14.612958166384788,25.625422899991953,721
19,,0.29292929292929293,0.19191919191919182,0.13676512397330182,15.218453014030414,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_019_r0.293.dxf,-0.07818059696452195,0.3139163863303587,281.1525285776748,1780.254197449376,-43.73996518382759,88.5684729581817,-14.029018137933862,24.330511812875358,721
20,,0.3017676767676768,0.20202020202020193,0.13486351210740818,14.628466006933659,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_020_r0.302.dxf,-0.07393353272945546,0.29005610946483884,277.2433230073009,1731.0922902063323,-43.24235072238303,87.5710347008096,-13.471213557490886,23.094253550957312,721
21,,0.3106060606060606,0.21212121212121204,0.1329011854747529,14.069182170752766,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_021_r0.311.dxf,-0.07006419849674472,0.2865332193784127,273.2093041095149,1681.0823991904251,-42.71250719544594,86.50701703773343,-12.939614339273216,21.917236498214187,721
22,,0.3194444444444444,0.22222222222222207,0.13081795382098535,13.553656790193658,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_022_r0.319.dxf,-0.06642547826871237,0.28265090320468644,268.92673681418495,1628.7933786388892,-42.12958280269922,85.33453030163564,-12.434684962547392,20.808969948922908,721
23,,0.3282828282828283,0.23232323232323224,0.1287033344825951,13.061590858200523,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_023_r0.328.dxf,-0.06296114119960805,0.2786329554553024,264.579644831263,1576.5613998259398,-41.526764491867624,84.1211244495506,-11.952902822092053,19.753187133915464,721
24,,0.33712121212121215,0.24242424242424235,0.126550199598405,12.593083000360416,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_024_r0.337.dxf,-0.05966552486442822,0.2744686375148415,260.1533751839148,1524.2526557909746,-40.90244675163549,82.86355696585257,-11.49249601110421,18.74807883950885,721
25,,0.34595959595959597,0.25252525252525243,0.124288517870268,12.15052286051177,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_025_r0.346.dxf,-0.05651532323581421,0.27000796690900764,255.50396224712125,1470.2571824800323,-40.2342931002316,81.51654864824047,-11.048346191367143,17.786326791492037,721
26,,0.35479797979797983,0.2626262626262626,0.12199917914668695,11.729567257525026,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_026_r0.355.dxf,-0.05352563161978452,0.2654349578501298,250.79769392222835,1416.5930561223945,-39.549687187059575,80.13565085972766,-10.624207798814288,16.87305609571339,721
27,,0.36363636363636365,0.27272727272727265,0.11969188482932223,11.333884569130737,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_027_r0.364.dxf,-0.05071368009078725,0.2607713947186223,246.05451369722726,1363.5174599040174,-38.8518949275931,78.72744218605027,-10.22238604153927,16.013559693565774,721
28,,0.3724747474747475,0.28282828282828276,0.11738670140913886,10.964677228594084,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_028_r0.372.dxf,-0.04808793068437467,0.2560643041535915,241.31567291244932,1311.5023994594562,-38.14792167463284,77.30611997369583,-9.843725964226207,15.210619340250771,721
29,,0.3813131313131313,0.2929292929292929,0.11509295290073772,10.60608141704992,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_029_r0.381.dxf,-0.04557606580863194,0.25135094754572584,236.60033924899182,1260.7493616678817,-37.44319465500798,75.88292228195972,-9.480752073590715,14.498244583007455,721
30,,0.39015151515151514,0.3030303030303029,0.11290813457404282,10.267266457560646,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_030_r0.390.dxf,-0.04325198618829518,0.24683961549537692,232.10893691492146,1213.3378786705434,-36.76879890073832,74.52073720395872,-9.144842231008326,13.982138739666247,721
31,,0.398989898989899,0.3131313131313131,0.11076851049169271,9.936918107394492,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_031_r0.399.dxf,-0.041035432636732594,0.2424025965134513,227.71044186383043,1167.7877708867395,-36.105620315790325,73.18100054225084,-8.824562757446275,13.501263192087867,721
32,,0.4078282828282829,0.3232323232323232,0.10869446814158171,9.618904370728469,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_032_r0.408.dxf,-0.03894623078646475,0.23808365519527097,223.4467653199132,1124.4656030246392,-35.46019698834929,71.87692651941684,-8.522088365054131,13.056042871977793,721
33,,0.4166666666666667,0.33333333333333326,0.10669801145790898,9.314895963464977,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_033_r0.417.dxf,-0.036990293230310556,0.23391018975373257,219.3425841624424,1083.5374902708927,-34.83661184517077,70.61678679707306,-8.23911291166001,12.645285079645374,721
34,,0.42550505050505055,0.3434343434343434,0.10473676084124181,9.017224217638637,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_034_r0.426.dxf,-0.03511697006997849,0.22979615648018115,215.31077726583808,1044.069883097217,-34.221992397320776,69.37459980646952,-7.968393246843876,12.255818198027272,721
35,,0.43434343434343436,0.3535353535353535,0.10286611061796455,8.735508120985328,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_035_r0.434.dxf,-0.03337965279523303,0.2258587367512357,211.46522055460036,1007.107732027976,-33.633845106295055,68.18574717703774,-7.716656790009546,11.897445062100727,721
36,,0.4431818181818182,0.36363636363636354,0.10102777526886576,8.459352242961875,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_036_r0.443.dxf,-0.03171359745530111,0.22197781402865413,207.6860945847826,971.43304000224,-33.054209363946505,67.01395962542078,-7.47543113353806,11.556057978087457,721
37,,0.45202020202020204,0.3737373737373737,0.09925330534332191,8.194144047011484,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_037_r0.452.dxf,-0.030146809663776253,0.21822083543914506,204.03825885036628,937.6078799272381,-32.49315726265237,65.87960168579791,-7.248316761621331,11.236932316018162,721
38,,0.46085858585858586,0.3838383838383838,0.0975375739649555,7.938764336698551,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_038_r0.461.dxf,-0.028669545193753976,0.21457850234175346,200.5111738642704,905.4723436587685,-31.94929101693302,64.77986495803445,-7.033871382235654,10.936366199618263,721
39,,0.4696969696969697,0.39393939393939387,0.09585282483127815,7.688571478380669,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_039_r0.470.dxf,-0.0272532625380002,0.21099314385931223,197.0477800896638,874.4623668005688,-31.41399127450683,63.697336034489624,-6.828305087787836,10.649969058549454,721
40,,0.4785353535353536,0.40404040404040403,0.09424899153787945,7.451570196990337,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_040_r0.479.dxf,-0.025938867500329366,0.20757182451662448,193.75072764854488,845.4437449927956,-30.903240773694595,62.66434076022742,-6.637352197888787,10.38359540092872,721
41,,0.4873737373737374,0.41414141414141414,0.0926675008224145,7.218165879322867,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_041_r0.487.dxf,-0.024672014870887438,0.20419098523352863,190.4996055740174,817.3088330256743,-30.39858329726618,61.64357210393166,-6.453168629658962,10.12744553625536,721
42,,0.4962121212121212,0.42424242424242414,0.09114865732659273,6.994811275251833,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_042_r0.496.dxf,-0.023484506231227442,0.2009373195226436,187.37726943335483,790.7366030761366,-29.912958507332277,60.661205132367876,-6.2801307851813135,9.887139431342167,721
43,,0.5050505050505051,0.4343434343434343,0.08967194692234606,6.77811623038732,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_043_r0.505.dxf,-0.022356226167783433,0.1977678761477346,184.3415476640245,765.3225143170253,-29.43994879697032,59.70427111455252,-6.1157630277340775,9.658795731719328,721
44,,0.5138888888888888,0.4444444444444443,0.08822454094983619,6.566060971112552,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_044_r0.514.dxf,-0.02127508581044779,0.19465575385276468,181.36606797134334,740.8155777944319,-28.9755354813727,58.764647535482595,-5.95785619990742,9.439087774470487,721
45,,0.5227272727272727,0.4545454545454545,0.08684442663344885,6.364468517559821,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_045_r0.523.dxf,-0.02026797399521385,0.19168321279085188,178.52892193216528,717.8194071311027,-28.531991376497896,57.8671704492678,-5.810698471121919,9.234030017821786,721
46,,0.5315656565656566,0.4646464646464646,0.08548087981773364,6.16542720237759,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_046_r0.532.dxf,-0.01929418875518607,0.1887417545450556,175.7258342447867,695.4553597122804,-28.09312086483733,56.97908118389644,-5.6680089402059926,9.034747621870617,721
47,,0.5404040404040404,0.47474747474747475,0.08417667959342359,5.975472972024623,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_047_r0.540.dxf,-0.018383516338559502,0.185924049911248,173.04474728209055,674.3958247315516,-27.67274919001961,56.12835891204416,-5.5340647940251015,8.84766435774827,721
