RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_6_h3,3.0,574.2730993591284,183.63521969099048,2.5000000003181735,-7.0499999996995015,11779.24021385324,266620.6174272365,32661.522163348818,278399.85764108977,-82.8115071206063,270740.0630573261,7659.794583763723,26669.421432454077,4.52896956969647,21.54704051865202
Station_6_h0.75,0.75,574.2730993591284,183.63521969099048,2.5000000003181735,-7.0499999996995015,11779.24021385324,266620.6174272365,32661.522163348818,278399.85764108977,-82.8115071206063,270740.0630573261,7659.794583763723,26669.421432454077,4.52896956969647,21.54704051865202
Station_6_h0.1875,0.1875,574.2730993591284,183.63521969099048,2.5000000003181735,-7.0499999996995015,11779.24021385324,266620.6174272365,32661.522163348818,278399.85764108977,-82.8115071206063,270740.0630573261,7659.794583763723,26669.421432454077,4.52896956969647,21.54704051865202
