2025-07-31 13:38:40,535 | INFO     | RawGeometry.Station_12 | Logger initialized for RawGeometry Station_12
2025-07-31 13:38:40,541 | INFO     | RawGeometry.Station_12 | Reading DXF file: C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_12.dxf
2025-07-31 13:38:40,623 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,623 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,625 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,625 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,626 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,627 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,627 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,628 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,629 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,629 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,629 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,630 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,630 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,630 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,631 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,631 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,631 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,631 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,631 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,632 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,633 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,633 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,633 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,633 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,633 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,634 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,634 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,634 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,634 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,638 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,638 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,638 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,639 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,639 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,639 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-07-31 13:38:40,640 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-07-31 13:38:40,640 | INFO     | RawGeometry.Station_12 | Extraction complete: 46 entities, 2600 total points.
