RunLabel,Mesh_h_mm,Area_mm2,Perimeter_mm,Cx_mm,Cy_mm,Ixx_c_mm4,Iyy_c_mm4,Ixy_c_mm4,Ip_c_mm4,Principal_angle_deg,I1_mm4,I2_mm4,J_mm4,rx_mm,ry_mm
Station_4_h3,3.0,943.3629499475063,233.29041810538325,3.770000000042916,-10.319999999734229,47855.531380945664,691000.4213283067,133973.84114022183,738855.9527092524,-78.69118169645765,717792.4801092655,21063.472599986788,73489.99393798166,7.122404974331979,27.0644838051171
Station_4_h0.75,0.75,943.3629499475063,233.29041810538325,3.770000000042916,-10.319999999734229,47855.531380945664,691000.4213283067,133973.84114022183,738855.9527092524,-78.69118169645765,717792.4801092655,21063.472599986788,73489.99393798166,7.122404974331979,27.0644838051171
Station_4_h0.1875,0.1875,943.3629499475063,233.29041810538325,3.770000000042916,-10.319999999734229,47855.531380945664,691000.4213283067,133973.84114022183,738855.9527092524,-78.69118169645765,717792.4801092655,21063.472599986788,73489.99393798166,7.122404974331979,27.0644838051171
