2025-08-18 17:52:00,504 | INFO     | RawGeometry.Station_12 | Logger initialized for RawGeometry Station_12
2025-08-18 17:52:00,508 | INFO     | RawGeometry.Station_12 | Reading DXF file: \\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\n_sections\blade\Station_12.dxf
2025-08-18 17:52:00,562 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,564 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,566 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,569 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,571 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,575 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,577 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,579 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,580 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,581 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,583 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,585 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,587 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,589 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,591 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,593 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,595 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,597 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,599 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,601 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,603 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,605 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,607 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,608 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,610 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,612 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,614 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,616 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,618 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,621 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,622 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,624 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,626 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,628 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,630 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,632 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,634 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,635 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,637 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,639 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,641 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,643 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,645 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,647 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,649 | DEBUG    | RawGeometry.Station_12 | Parsed ARC entity with 100 points
2025-08-18 17:52:00,650 | DEBUG    | RawGeometry.Station_12 | Parsed LINE entity with 50 points
2025-08-18 17:52:00,652 | INFO     | RawGeometry.Station_12 | Extraction complete: 46 entities, 2600 total points.
