b0,b1,b2,b3,b4,b5,Equation
8.058539577,-2.068966897,-41.01139472,54.26677074,-17.18649776,-2.822949018,54.27*x^3 - 41.01*x^2 - 2.069*x - 17.19*x^4 - 2.823*x^5 + 8.059
12.16728914,-10.64204664,-83.24987812,216.7471377,-211.5708753,77.23426879,216.7*x^3 - 83.25*x^2 - 10.64*x - 211.6*x^4 + 77.23*x^5 + 12.17
14.45926027,-3.984307694,-152.6124577,364.1184531,-335.3083728,113.8385411,364.1*x^3 - 152.6*x^2 - 3.984*x - 335.3*x^4 + 113.8*x^5 + 14.46
10.65099422,-16.24122999,-3.348184405,-8.140546123,39.75919566,-23.34266193,39.76*x^4 - 3.348*x^2 - 8.141*x^3 - 16.24*x - 23.34*x^5 + 10.65
10.85517411,-12.11896112,-18.01170413,-4.551177231,65.77742468,-43.56680608,65.78*x^4 - 18.01*x^2 - 4.551*x^3 - 12.12*x - 43.57*x^5 + 10.86
16.41625075,-14.73485746,-123.3558187,309.3961303,-274.218035,86.05600566,309.4*x^3 - 123.4*x^2 - 14.73*x - 274.2*x^4 + 86.06*x^5 + 16.42
14.94241152,-27.81966265,-44.33043549,177.7425708,-196.7040302,77.06321976,177.7*x^3 - 44.33*x^2 - 27.82*x - 196.7*x^4 + 77.06*x^5 + 14.94
15.53768587,-34.10917273,-16.39905764,117.8087008,-135.6711397,53.39255012,117.8*x^3 - 16.4*x^2 - 34.11*x - 135.7*x^4 + 53.39*x^5 + 15.54
10.63772295,-14.9952874,-24.91890097,67.61210202,-58.33983432,20.06840169,67.61*x^3 - 24.92*x^2 - 15.0*x - 58.34*x^4 + 20.07*x^5 + 10.64
9.936071825,-13.06641784,-8.179255386,-3.605852133,34.83277557,-20.39354066,34.83*x^4 - 8.179*x^2 - 3.606*x^3 - 13.07*x - 20.39*x^5 + 9.936
22.11370763,-105.5041411,284.576628,-504.4224275,493.7424714,-195.0072579,284.6*x^2 - 105.5*x - 504.4*x^3 + 493.7*x^4 - 195.0*x^5 + 22.11
13.21681157,-31.02086062,19.01849528,-3.63362866,7.947777202,-6.058749416,19.02*x^2 - 31.02*x - 3.634*x^3 + 7.948*x^4 - 6.059*x^5 + 13.22
23.16357154,-85.97549752,142.9809008,-158.6546315,122.4811082,-45.35316481,143.0*x^2 - 85.98*x - 158.7*x^3 + 122.5*x^4 - 45.35*x^5 + 23.16
11.8942802,-0.05748143,-106.8917764,193.2134705,-118.8534587,19.16151132,193.2*x^3 - 106.9*x^2 - 0.05748*x - 118.9*x^4 + 19.16*x^5 + 11.89
19.65313841,-70.43292068,114.3408155,-120.2764822,81.28136743,-25.06057701,114.3*x^2 - 70.43*x - 120.3*x^3 + 81.28*x^4 - 25.06*x^5 + 19.65
12.73772241,-20.08280248,-36.29855324,113.4862139,-105.8503126,36.00738626,113.5*x^3 - 36.3*x^2 - 20.08*x - 105.9*x^4 + 36.01*x^5 + 12.74
10.11760168,-4.056374592,-18.26414305,-78.32681894,198.3539345,-110.9923719,198.4*x^4 - 18.26*x^2 - 78.33*x^3 - 4.056*x - 111.0*x^5 + 10.12
10.84912373,-2.323939791,-51.24997304,11.80765178,106.8046332,-79.49670223,11.81*x^3 - 51.25*x^2 - 2.324*x + 106.8*x^4 - 79.5*x^5 + 10.85
35.8576858,-197.9801996,568.6993708,-1003.805988,970.2842892,-381.7288048,568.7*x^2 - 198.0*x - 1004.0*x^3 + 970.3*x^4 - 381.7*x^5 + 35.86
18.85117955,-58.23970593,33.11215631,106.5988085,-194.3370386,96.45194098,33.11*x^2 - 58.24*x + 106.6*x^3 - 194.3*x^4 + 96.45*x^5 + 18.85
